[rollout   15/400]  steps=  4608000  sps=  3865  epR=  +6.98+-18.29  caught=2.70/3  pol=-0.0001  val=5.3602  ent=4.823  kl=0.0014  clip=0.004  eps=4  trk= 34.2m  crash(o=3.67/a=2.88)  aux=0.406  lr=9.68e-05
[rollout   16/400]  steps=  4915200  sps=  3866  epR=  +7.03+-18.36  caught=2.70/3  pol=-0.0002  val=5.4582  ent=4.828  kl=0.0012  clip=0.003  eps=4  trk= 33.6m  crash(o=3.58/a=2.83)  aux=0.406  lr=9.66e-05
[rollout   17/400]  steps=  5222400  sps=  3867  epR=  +7.02+-18.50  caught=2.70/3  pol=-0.0002  val=5.4093  ent=4.834  kl=0.0012  clip=0.003  eps=4  trk= 33.6m  crash(o=3.53/a=2.90)  aux=0.405  lr=9.64e-05
[rollout   18/400]  steps=  5529600  sps=  3867  epR=  +6.99+-18.36  caught=2.70/3  pol=-0.0001  val=5.6426  ent=4.839  kl=0.0011  clip=0.003  eps=4  trk= 31.9m  crash(o=3.60/a=2.87)  aux=0.406  lr=9.62e-05
[rollout   19/400]  steps=  5836800  sps=  3869  epR=  +7.13+-18.25  caught=2.71/3  pol=-0.0001  val=5.2539  ent=4.845  kl=0.0008  clip=0.002  eps=4  trk= 32.8m  crash(o=3.67/a=2.79)  aux=0.409  lr=9.59e-05
[rollout   20/400]  steps=  6144000  sps=  3870  epR=  +7.30+-18.16  caught=2.71/3  pol=-0.0001  val=5.5061  ent=4.852  kl=0.0009  clip=0.001  eps=4  trk= 32.3m  crash(o=3.65/a=2.64)  aux=0.409  lr=9.57e-05
[rollout   21/400]  steps=  6451200  sps=  3871  epR=  +7.05+-18.36  caught=2.70/3  pol=-0.0002  val=5.2990  ent=4.858  kl=0.0016  clip=0.004  eps=4  trk= 33.1m  crash(o=3.55/a=2.76)  aux=0.407  lr=9.55e-05
[rollout   22/400]  steps=  6758400  sps=  3870  epR=  +6.88+-18.49  caught=2.70/3  pol=-0.0001  val=5.3118  ent=4.864  kl=0.0013  clip=0.004  eps=4  trk= 33.2m  crash(o=3.53/a=2.90)  aux=0.406  lr=9.53e-05
[rollout   23/400]  steps=  7065600  sps=  3870  epR=  +6.66+-18.63  caught=2.69/3  pol=-0.0002  val=5.5919  ent=4.867  kl=0.0019  clip=0.008  eps=4  trk= 33.1m  crash(o=3.54/a=3.02)  aux=0.410  lr=9.50e-05
[rollout   24/400]  steps=  7372800  sps=  3870  epR=  +6.74+-18.68  caught=2.70/3  pol=-0.0001  val=5.2866  ent=4.871  kl=0.0011  clip=0.003  eps=4  trk= 33.6m  crash(o=3.58/a=3.12)  aux=0.409  lr=9.48e-05
[rollout   25/400]  steps=  7680000  sps=  3870  epR=  +6.52+-18.67  caught=2.69/3  pol=-0.0001  val=5.2189  ent=4.878  kl=0.0011  clip=0.003  eps=4  trk= 33.9m  crash(o=3.56/a=3.06)  aux=0.406  lr=9.46e-05
    [det eval @ 25]  caught  stat=2.85  rand=2.95  run=2.25  mean=2.68/3  crash(o=1.03/a=1.73)
[rollout   26/400]  steps=  7987200  sps=  3809  epR=  +6.25+-18.73  caught=2.68/3  pol=+0.0051  val=5.3340  ent=4.883  kl=0.0090  clip=0.107  eps=4  trk= 33.1m  crash(o=3.54/a=3.14)  aux=0.419  lr=9.44e-05
[rollout   27/400]  steps=  8294400  sps=  3811  epR=  +6.03+-18.74  caught=2.68/3  pol=-0.0004  val=6.0357  ent=4.886  kl=0.0019  clip=0.007  eps=4  trk= 33.9m  crash(o=3.60/a=3.17)  aux=0.415  lr=9.41e-05
[rollout   28/400]  steps=  8601600  sps=  3814  epR=  +5.46+-19.07  caught=2.66/3  pol=-0.0002  val=5.2919  ent=4.891  kl=0.0010  clip=0.003  eps=4  trk= 33.2m  crash(o=3.80/a=3.48)  aux=0.410  lr=9.39e-05
